word_idx	word	start	end	token	pos	dep	stop	sentence_id
4063	very	1403.6170279296875	1403.8070279296876	very	RB	advmod	True	306
4064	noble	1403.8270279296876	1404.2470279296876	noble	JJ	amod	False	306
4065	cause	1404.5170279296876	1405.0370279296876	cause	NN	attr	False	306
4066	But	1405.0570279296876	1405.2570279296876	But	CC	cc	True	307
4067	I	1406.0070279296876	1406.0970279296876	I	PRP	nsubj	True	307
4068	think	1406.1170279296875	1406.3170279296876	think	VBP	ROOT	False	307
4069	sometimes	1406.3170279296876	1406.8470279296876	sometimes	RB	advmod	True	307
4070	they	1406.8470279296876	1407.0170279296876	they	PRP	nsubjpass	True	307
4071	get	1407.0170279296876	1407.1770279296877	get	VBP	auxpass	True	307
4072	carried	1407.2170279296877	1407.6370279296875	carried	VBN	ccomp	False	307
4073	away	1407.6970279296877	1408.0570279296876	away	RB	advmod	False	307
4074	with	1408.0970279296876	1408.3170279296876	with	IN	prep	True	307
4075	their	1408.3170279296876	1408.5970279296876	their	PRP$	poss	True	307
4076	their	1408.6970279296877	1408.8570279296875	their	PRP$	poss	True	307
4077	power	1408.9170279296875	1409.3670279296875	power	NN	pobj	False	307
4078	Did	1409.9579279296877	1410.1279279296875	Did	VBD	aux	True	308
4079	the	1410.1479279296875	1410.2179279296877	the	DT	det	True	308
4080	fact	1410.2979279296876	1410.5779279296876	fact	NN	dobj	False	308
4081	that	1410.5779279296876	1410.7279279296877	that	IN	mark	True	308
4082	this	1410.7279279296877	1411.0279279296876	this	DT	det	True	308
4083	group	1411.1079279296875	1411.3779279296875	group	NN	nsubj	False	308
4084	that's	1411.3979279296875	1411.5479279296876	that	WDT	nsubj	True	308
4084	that's	1411.3979279296875	1411.5479279296876	's	VBZ	relcl	True	308
4085	sort	1411.5479279296876	1411.6779279296877	sort	RB	advmod	False	308
4086	of	1411.6979279296877	1411.7879279296876	of	RB	advmod	True	308
4087	on	1411.8079279296876	1411.9079279296875	on	IN	prep	True	308
4088	your	1411.9079279296875	1412.0079279296876	your	PRP$	poss	True	308
4089	side	1412.0479279296876	1412.3779279296875	side	NN	pobj	True	308
4090	was	1412.4379279296877	1412.5579279296876	was	VBD	acl	True	308
4091	the	1412.5779279296876	1412.6579279296875	the	DT	det	True	308
4092	one	1412.6979279296877	1412.8879279296875	one	CD	nummod	True	308
4093	kind	1413.1079279296875	1413.3079279296876	kind	NN	attr	False	308
4094	of	1413.3079279296876	1413.3879279296875	of	RB	advmod	True	308
4095	attacking	1413.4079279296875	1413.8879279296875	attacking	VBG	relcl	False	308
4096	you	1413.9479279296877	1414.2079279296877	you	PRP	dobj	True	308
4097	or	1414.2479279296876	1414.4279279296877	or	CC	cc	True	308
4098	or	1414.5479279296876	1414.7979279296876	or	CC	cc	True	308
4099	opposing	1414.8179279296876	1415.2379279296877	opposing	VBG	conj	False	308
4100	you	1415.3179279296876	1415.5279279296876	you	PRP	dobj	True	308
4101	Mm	1415.2650279296872	1415.5450279296872	Mm	NNP	attr	False	309
4102	did	1415.9541279296875	1416.0641279296876	did	VBD	aux	True	309
4103	that	1416.0641279296876	1416.2641279296877	that	DT	nsubj	True	309
4104	make	1416.2841279296877	1416.4641279296875	make	VB	acl	True	309
4105	you	1416.4841279296877	1416.5541279296876	you	PRP	nsubj	True	309
4106	stop	1416.6341279296876	1416.9841279296877	stop	VB	ccomp	False	309
4107	ever	1417.0841279296876	1417.2641279296877	ever	RB	advmod	True	309
4108	and	1417.3441279296876	1417.4241279296875	and	CC	cc	True	309
4109	think	1417.4641279296875	1417.6841279296875	think	VB	conj	False	309
4110	well	1417.7041279296875	1417.8341279296876	well	RB	intj	True	309
4111	now	1417.8741279296876	1418.0641279296876	now	RB	advmod	True	309
4112	wait	1418.0841279296876	1418.2141279296875	wait	VB	ccomp	False	309
4113	a	1418.2341279296877	1418.2641279296877	a	DT	det	True	309
4114	minute	1418.2841279296877	1418.5141279296877	minute	NN	npadvmod	False	309
4115	No	1418.6381279296877	1418.7881279296876	No	UH	intj	True	310
4116	Do	1418.5679279296876	1418.6779279296877	Do	VBP	aux	True	310
4117	they	1418.6779279296877	1418.7579279296876	they	PRP	nsubj	True	310
4118	have	1418.8379279296876	1418.9679279296877	have	VB	ROOT	True	310
4119	a	1418.9879279296877	1419.0379279296876	a	DT	det	True	310
4120	point	1419.1379279296875	1419.5379279296876	point	NN	dobj	False	310
4121	No	1421.0027279296876	1421.1827279296876	No	UH	intj	True	310
4122	I've	1421.2027279296876	1421.3727279296877	I	PRP	nsubj	True	311
4122	I've	1421.2027279296876	1421.3727279296877	've	VBP	aux	True	311
4123	had	1421.3727279296877	1421.5127279296876	had	VBN	ROOT	True	311
4124	to	1421.5527279296875	1421.7927279296875	to	TO	aux	True	311
4125	think	1421.8727279296877	1422.1527279296877	think	VB	xcomp	False	311
4126	very	1422.1927279296876	1422.3427279296875	very	RB	advmod	True	311
4127	carefully	1422.3827279296877	1422.7627279296876	carefully	RB	advmod	False	311
4128	about	1422.8027279296875	1423.0027279296876	about	IN	prep	True	311
4129	what	1423.0627279296875	1423.1827279296876	what	WP	attr	True	311
4130	my	1423.2027279296876	1423.4927279296876	my	PRP$	poss	True	311
4131	uh	1423.6027279296875	1423.7227279296876	uh	UH	intj	False	311
4132	philosophy	1423.7427279296876	1424.2727279296876	philosophy	NN	nsubj	False	311
4133	is	1424.3127279296875	1424.6727279296877	is	VBZ	pcomp	True	311
4134	Cause	1424.7927279296875	1424.9827279296876	Cause	NNP	ROOT	False	312
4135	I	1425.4027279296877	1425.5027279296876	I	PRP	pobj	True	312
4136	I	1425.7027279296876	1425.9027279296877	I	PRP	nsubj	True	312
4137	the	1426.2127279296876	1426.2727279296876	the	DT	det	True	312
4138	book	1426.3327279296875	1426.6327279296877	book	NN	appos	False	312
4139	my	1427.0827279296875	1427.2527279296876	my	PRP$	poss	True	312
4140	Wildlife	1427.2727279296876	1427.6627279296877	Wildlife	NNP	compound	False	312
4141	Personalities	1427.6627279296877	1428.3227279296875	Personalities	NNPS	compound	False	312
4142	book	1428.3827279296877	1428.6627279296877	book	NN	appos	False	312
4143	Mhm	1428.7850279296872	1429.0350279296872	Mhm	UH	intj	False	313
4144	That's	1428.9944279296876	1429.2944279296876	That	DT	nsubj	True	313
4144	That's	1428.9944279296876	1429.2944279296876	's	VBZ	ROOT	True	313
4145	that's	1429.3844279296875	1429.5644279296876	that	DT	nsubj	True	313
4145	that's	1429.3844279296875	1429.5644279296876	's	VBZ	ccomp	True	313
4146	part	1429.6044279296875	1429.8344279296875	part	NN	attr	True	313
4147	of	1429.8544279296875	1429.9444279296877	of	IN	prep	True	313
4148	the	1429.9444279296877	1430.0944279296875	the	DT	det	True	313
4149	part	1430.6244279296875	1430.8044279296876	part	NN	pobj	True	313
4150	of	1430.8044279296876	1430.8644279296875	of	IN	prep	True	313
4151	the	1430.8444279296875	1430.9144279296877	the	DT	det	True	313
4152	court	1430.9744279296876	1431.2144279296876	court	NN	compound	False	313
4153	case	1431.2144279296876	1431.6744279296877	case	NN	pobj	False	313
4154	I	1431.6944279296877	1431.9244279296877	I	PRP	nsubj	True	313
4155	argue	1431.9844279296876	1432.4344279296877	argue	VBP	relcl	False	313
4156	for	1432.9844279296876	1433.2244279296876	for	IN	prep	True	313
4157	for	1433.2644279296876	1433.6244279296875	for	IN	prep	True	313
4158	for	1433.6444279296877	1433.8444279296875	for	IN	prep	True	313
4159	animals	1433.8844279296875	1434.3244279296875	animals	NNS	pobj	False	313
4160	having	1434.3644279296875	1434.6744279296877	having	VBG	acl	False	313
4161	more	1434.9244279296877	1435.2244279296876	more	RBR	advmod	True	313
4162	fundamental	1435.3244279296875	1435.9044279296877	fundamental	JJ	amod	False	313
4163	rights	1435.9644279296876	1436.4444279296877	rights	NNS	dobj	False	313
4164	like	1436.8944279296877	1437.0844279296875	like	IN	prep	False	313
4165	dignity	1437.1444279296877	1437.8144279296876	dignity	NN	pobj	False	313
4166	and	1437.8944279296877	1438.1044279296875	and	CC	cc	True	313
4167	access	1438.1244279296875	1438.5944279296875	access	NN	conj	False	313
4168	to	1438.6344279296875	1438.7344279296876	to	IN	prep	True	313
4169	their	1438.7544279296876	1439.1244279296875	their	PRP$	poss	True	313
4170	ancestral	1439.3244279296875	1439.9044279296877	ancestral	JJ	amod	False	313
4171	forests	1440.1944279296877	1440.7344279296876	forests	NNS	pobj	False	313
4172	and	1440.8144279296876	1441.0544279296876	and	CC	cc	True	313
4173	Mhm	1441.3064279296875	1441.5764279296875	Mhm	NNP	compound	False	313
4174	access	1441.5958279296876	1441.9758279296875	access	NN	conj	False	313
4175	to	1441.9958279296875	1442.0858279296876	to	IN	prep	True	313
4176	food	1442.1258279296876	1442.5358279296877	food	NN	pobj	False	313
4177	Um	1443.2658279296877	1443.5858279296876	Um	UH	intj	False	314
4178	so	1443.7058279296875	1443.8458279296876	so	RB	advmod	True	314
4179	I	1444.0058279296877	1444.1658279296876	I	PRP	nsubj	True	314
4180	am	1444.1858279296875	1444.4058279296876	am	VBP	ccomp	True	314
4181	like	1444.4058279296876	1444.6458279296876	like	IN	prep	False	314
4182	an	1444.6458279296876	1444.7058279296875	an	DT	det	True	314
4183	animal	1444.7258279296875	1444.9958279296875	animal	NN	compound	False	314
4184	rights	1445.0558279296877	1445.5458279296877	rights	NNS	compound	False	314
4185	advocate	1445.6058279296876	1446.2558279296877	advocate	NN	pobj	False	315
4186	Naruto	1451.5849279296876	1451.9349279296875	Naruto	NNP	nsubj	False	315
4187	and	1451.9749279296875	1452.1249279296876	and	CC	cc	True	315
4188	PETA	1452.1249279296876	1452.5349279296877	PETA	NNP	conj	False	315
4189	lost	1452.6749279296876	1452.9649279296875	lost	VBD	conj	False	315
4190	that	1452.9649279296875	1453.1249279296876	that	DT	det	True	315
4191	first	1453.1449279296876	1453.3749279296876	first	JJ	amod	True	315
4192	round	1453.4149279296876	1453.5949279296876	round	NN	dobj	False	315
4193	in	1453.6349279296876	1453.7649279296877	in	IN	prep	True	315
4194	court	1453.7649279296877	1454.0549279296877	court	NN	pobj	False	315
4195	Andrew	1454.9549279296875	1455.1849279296875	Andrew	NNP	compound	False	316
4196	Dhuey	1455.2249279296875	1455.4249279296876	Dhuey	NNP	nsubj	False	316
4197	called	1455.4649279296875	1455.6649279296876	called	VBD	ccomp	False	316
4198	David	1455.7049279296875	1456.1049279296876	David	NNP	dobj	False	316
4199	to	1456.1449279296876	1456.2149279296875	to	TO	aux	True	316
4200	tell	1456.2349279296875	1456.4049279296876	tell	VB	advcl	False	316
4201	him	1456.4249279296876	1456.5349279296877	him	PRP	dative	True	316
4202	the	1456.5549279296877	1456.6249279296876	the	DT	det	True	316
4203	news	1456.6449279296876	1456.9649279296875	news	NN	dobj	False	316
4204	We	1457.2901279296875	1457.3901279296877	We	PRP	nsubj	True	317
4205	just	1457.4301279296876	1457.6201279296877	just	RB	advmod	True	317
4206	took	1457.6201279296877	1457.7501279296876	took	VBD	relcl	False	317
4207	it	1457.8701279296877	1458.2201279296876	it	PRP	dobj	True	317
4208	um	1458.3001279296875	1458.6401279296877	um	UH	intj	False	317
4209	very	1458.9701279296876	1459.1401279296877	very	RB	advmod	True	317
4210	casually	1459.2001279296876	1459.6701279296876	casually	RB	advmod	False	318
4211	We	1459.7101279296876	1459.7601279296875	We	PRP	nsubj	True	318
4212	just	1459.8001279296875	1459.9801279296876	just	RB	advmod	True	318
4213	said	1459.9801279296876	1460.1801279296876	said	VBD	ROOT	False	318
4214	yeah	1460.2201279296876	1460.4001279296876	yeah	UH	intj	False	318
4215	of	1460.6001279296877	1460.7401279296876	of	IN	advmod	True	318
4216	course	1460.7201279296876	1461.1801279296876	course	RB	pobj	False	318
4217	Course	1461.2001279296876	1461.4501279296876	Course	NN	advmod	False	319
4218	that's	1461.4701279296876	1461.6401279296877	that	WDT	nsubj	True	319
4218	that's	1461.4701279296876	1461.6401279296877	's	VBZ	aux	True	319
4219	gonna	1461.7001279296876	1461.8801279296877	gon	VBG	ccomp	False	319
4219	gonna	1461.7001279296876	1461.8801279296877	na	TO	aux	False	319
4220	get	1461.8801279296877	1462.0601279296875	get	VB	auxpass	True	319
4221	thrown	1462.0801279296877	1462.3601279296877	thrown	VBN	xcomp	False	319
4222	out	1462.4401279296876	1462.6701279296876	out	RP	prt	True	319
4223	Andrew	1462.6701279296876	1463.2001279296876	Andrew	NNP	compound	False	320
4224	Dhuey	1463.3901279296877	1463.7301279296876	Dhuey	NNP	nsubj	False	320
4225	said	1463.7701279296875	1464.0001279296876	said	VBD	ROOT	False	320
4226	this	1464.0201279296875	1464.1601279296876	this	DT	dobj	True	321
4227	all	1464.2001279296876	1464.3001279296875	all	RB	advmod	True	321
4228	along	1464.3601279296877	1464.5901279296877	along	RB	advmod	True	321
4229	to	1464.6301279296877	1464.7101279296876	to	IN	prep	True	321
4230	me	1464.7501279296876	1464.9501279296876	me	PRP	pobj	True	321
4231	There's	1464.9901279296876	1465.1501279296876	There	EX	expl	True	322
4231	There's	1464.9901279296876	1465.1501279296876	's	VBZ	ccomp	True	322
4232	no	1465.1901279296876	1465.3701279296877	no	DT	det	True	322
4233	way	1465.3901279296877	1465.5801279296877	way	NN	attr	False	322
4234	that	1465.6001279296877	1465.7301279296876	that	IN	advmod	True	322
4235	this	1465.7301279296876	1465.8601279296877	this	DT	nsubj	True	322
4236	is	1465.9201279296876	1466.0501279296875	is	VBZ	aux	True	322
4237	gonna	1466.3301279296877	1466.5101279296875	gon	VBG	relcl	False	322
4237	gonna	1466.3301279296877	1466.5101279296875	na	TO	aux	False	322
4238	go	1466.5301279296875	1466.8601279296877	go	VB	xcomp	True	322
4239	anywhere	1467.0501279296875	1467.4801279296876	anywhere	RB	advmod	True	322
4240	And	1468.2249279296875	1468.3349279296876	And	CC	cc	True	323
4241	then	1468.3549279296876	1468.6749279296876	then	RB	advmod	True	323
4242	the	1469.5349279296877	1469.6549279296876	the	DT	det	True	323
4243	monkey	1469.6949279296875	1469.9649279296875	monkey	NN	nsubj	False	323
4244	appealed	1470.0049279296877	1470.4249279296876	appealed	VBD	ROOT	False	323
4245	Good	1472.8587279296876	1472.9487279296875	Good	NNP	compound	False	324
4246	morning	1473.0087279296877	1473.2287279296877	morning	NN	npadvmod	False	324
4247	Your	1473.2487279296877	1473.3687279296876	Your	PRP$	poss	True	324
4248	Honors	1473.4287279296875	1473.7187279296877	Honors	NNPS	dobj	False	324
4249	And	1473.7987279296876	1473.9487279296875	And	CC	cc	True	324
4250	may	1474.1987279296875	1474.3287279296876	may	MD	aux	True	324
4251	it	1474.3287279296876	1474.4887279296877	it	PRP	nsubj	True	324
4252	please	1474.5087279296877	1474.7387279296877	please	VB	intj	True	324
4253	the	1474.7587279296877	1474.8387279296876	the	DT	det	True	324
4254	court	1474.9987279296877	1475.2987279296876	court	NN	dobj	False	324
4255	David	1475.4087279296875	1475.6387279296875	David	NNP	compound	False	324
4256	Schwarz	1475.7187279296877	1476.1587279296875	Schwarz	NNP	appos	False	324
4257	on	1476.2887279296876	1476.4587279296877	on	IN	prep	True	324
4258	behalf	1476.4787279296877	1476.8787279296876	behalf	NN	pobj	False	324
4259	of	1476.9387279296875	1477.0587279296876	of	IN	prep	True	324
4260	the	1477.1287279296876	1477.2587279296877	the	DT	det	True	324
4261	appellant	1477.4887279296877	1478.0587279296876	appellant	NN	pobj	False	324
4262	The	1479.0606279296876	1479.1306279296875	The	DT	det	True	325
4263	case	1479.1506279296875	1479.4006279296875	case	NN	nsubj	False	325
4264	went	1479.4206279296875	1479.5506279296876	went	VBD	relcl	False	325
4265	before	1479.5906279296876	1479.7806279296876	before	IN	prep	True	325
4266	three	1479.8806279296875	1480.0606279296876	three	CD	nummod	True	325
4267	judges	1480.0806279296876	1480.4306279296875	judges	NNS	pobj	False	325
4268	on	1480.5306279296876	1480.6106279296876	on	IN	prep	True	325
4269	the	1480.6106279296876	1480.6506279296875	the	DT	det	True	325
4270	Ninth	1480.7306279296877	1480.9206279296875	Ninth	NNP	compound	False	325
4271	Circuit	1480.9806279296877	1481.2606279296876	Circuit	NNP	compound	False	325
4272	Court	1481.3206279296876	1481.4406279296877	Court	NNP	pobj	False	325
4273	of	1481.5006279296877	1481.5806279296876	of	IN	prep	True	325
4274	Appeals	1481.6206279296875	1482.1406279296875	Appeals	NNPS	pobj	False	325
4275	That's	1482.9206279296875	1483.0606279296876	That	DT	nsubj	True	326
4275	That's	1482.9206279296875	1483.0606279296876	's	VBZ	ROOT	True	326
4276	the	1483.0806279296876	1483.1606279296875	the	DT	det	True	326
4277	court	1483.2206279296877	1483.3506279296876	court	NN	attr	False	326
4278	that	1483.4306279296875	1483.4806279296877	that	WDT	nsubj	True	326
4279	ruled	1483.5606279296876	1483.7606279296876	ruled	VBD	relcl	False	326
4280	against	1483.7806279296876	1484.0606279296876	against	IN	prep	True	326
4281	Trump's	1484.1406279296875	1484.4106279296875	Trump	NNP	poss	False	326
4281	Trump's	1484.1406279296875	1484.4106279296875	's	POS	case	True	326
4282	travel	1484.4506279296877	1484.7606279296876	travel	NN	compound	False	326
4283	ban	1484.8006279296876	1484.9906279296877	ban	NN	pobj	False	326
4284	twice	1485.0506279296876	1485.3606279296876	twice	PDT	nummod	False	326
4285	this	1485.3806279296875	1485.5406279296876	this	DT	det	True	326
4286	year	1485.6006279296876	1485.8406279296876	year	NN	compound	False	326
4287	case	1485.9006279296875	1486.2006279296877	case	NN	attr	False	326
4288	These	1486.3406279296876	1486.4706279296877	These	DT	det	True	327
4289	judges	1486.5306279296876	1486.7806279296876	judges	NNS	nsubj	False	327
4290	are	1486.8206279296876	1486.8706279296875	are	VBP	aux	True	327
4291	not	1486.9706279296877	1487.1206279296875	not	RB	neg	True	327
4292	messing	1487.1806279296875	1487.4506279296877	messing	VBG	ROOT	False	327
4293	around	1487.5106279296876	1487.9106279296875	around	IN	prep	True	327
4294	Schwarz	1488.9406279296877	1489.3206279296876	Schwarz	NNP	pobj	False	328
4295	made	1489.3806279296875	1489.5306279296876	made	VBD	advcl	True	328
4296	it	1489.5306279296876	1489.6306279296875	it	PRP	nsubj	True	328
4297	thirty	1489.7106279296877	1489.8906279296875	thirty	CD	nummod	False	328
4298	seconds	1489.9706279296877	1490.3606279296876	seconds	NNS	ccomp	False	328
4299	into	1490.4206279296875	1490.5906279296876	into	IN	prep	True	328
4300	his	1490.6306279296875	1490.7206279296877	his	PRP$	poss	True	328
4301	oral	1490.7606279296876	1490.9406279296877	oral	JJ	amod	False	328
4302	argument	1491.0206279296876	1491.4506279296877	argument	NN	pobj	False	328
4303	before	1491.4906279296877	1491.7206279296877	before	IN	mark	True	328
4304	one	1491.7806279296876	1491.8706279296875	one	CD	nsubj	True	328
4305	of	1491.8906279296875	1491.9706279296877	of	IN	prep	True	328
4306	the	1491.9706279296877	1492.0506279296876	the	DT	det	True	328
4307	judges	1492.0906279296876	1492.4206279296875	judges	NNS	pobj	False	328
4308	interrupted	1492.4606279296877	1492.9406279296877	interrupted	VBD	advcl	False	328
4309	him	1492.9806279296877	1493.1906279296877	him	PRP	dobj	True	328
4310	Mr	1493.7074279296876	1493.9174279296876	Mr	NNP	compound	False	329
4311	Schwarz	1493.9574279296876	1494.2974279296875	Schwarz	NNP	dobj	False	329
4312	Your	1494.4160279296875	1494.5260279296876	Your	PRP$	poss	True	330
4313	Honor	1494.5260279296876	1494.7360279296872	Honor	NNP	appos	False	330
4314	before	1494.4055279296877	1494.6055279296877	before	IN	mark	True	330
4315	we	1494.6255279296877	1494.7055279296876	we	PRP	nsubj	True	330
4316	get	1494.785527929688	1494.9355279296876	get	VBP	advcl	True	330
4317	there	1495.035527929688	1495.305527929688	there	RB	advmod	True	330
4318	there's	1496.0055279296876	1496.1755279296876	there	EX	expl	True	330
4318	there's	1496.0055279296876	1496.1755279296876	's	VBZ	ccomp	True	330
4319	a	1496.2355279296876	1496.275527929688	a	DT	det	True	330
4320	preliminary	1496.3355279296875	1496.815527929688	preliminary	JJ	amod	False	330
4321	question	1496.8755279296877	1497.4855279296876	question	NN	attr	False	330
4322	which	1498.4755279296876	1498.8355279296875	which	WDT	dep	True	330
4323	um	1499.035527929688	1499.295527929688	um	UH	intj	False	330
4324	I'd	1499.8255279296875	1499.9355279296876	I	PRP	nsubj	True	330
4324	I'd	1499.8255279296875	1499.9355279296876	'd	MD	aux	True	330
4325	like	1499.9755279296876	1500.1655279296876	like	VB	relcl	False	330
4326	you	1500.2255279296876	1500.3455279296877	you	PRP	nsubj	True	330
4327	to	1500.3855279296877	1500.535527929688	to	TO	aux	True	330
4328	address	1500.5755279296875	1501.045527929688	address	VB	ccomp	False	330
4329	At	1501.7391279296876	1501.8291279296875	At	IN	prep	True	331
4330	this	1501.8691279296877	1502.0491279296875	this	DT	det	True	331
4331	stage	1502.0291279296875	1502.3991279296877	stage	NN	pobj	False	331
4332	the	1502.4391279296876	1502.5691279296875	the	DT	det	True	331
4333	attorneys	1502.5891279296875	1502.9291279296876	attorneys	NNS	nsubj	False	331
4334	and	1503.0091279296876	1503.0791279296875	and	CC	cc	True	331
4335	the	1503.0791279296875	1503.1291279296877	the	DT	det	True	331
4336	judges	1503.2091279296876	1503.6091279296877	judges	NNS	conj	False	331
4337	are	1503.6891279296876	1503.7391279296876	are	VBP	aux	True	331
4338	gonna	1503.7591279296876	1503.9491279296876	gon	VBG	relcl	False	331
4338	gonna	1503.7591279296876	1503.9491279296876	na	IN	prep	False	331
4339	debate	1504.0091279296876	1504.3091279296875	debate	NN	compound	False	331
4340	case	1504.3691279296877	1504.6391279296877	case	NN	compound	False	331
4341	law	1504.6591279296877	1504.8691279296877	law	NN	pobj	False	331
4342	And	1505.3491279296877	1505.4491279296876	And	CC	cc	True	332
4343	the	1505.4491279296876	1505.5091279296876	the	DT	det	True	332
4344	judges	1505.5691279296875	1505.8391279296875	judges	NNS	nsubj	False	332
4345	have	1505.8791279296877	1505.9791279296876	have	VBP	conj	True	332
4346	a	1506.0191279296876	1506.0491279296875	a	DT	det	True	332
4347	lot	1506.0891279296875	1506.1791279296876	lot	NN	dobj	False	332
4348	of	1506.1991279296876	1506.2891279296875	of	IN	prep	True	332
4349	questions	1506.3091279296875	1506.7291279296876	questions	NNS	pobj	False	332
4350	for	1506.7691279296876	1506.8491279296877	for	IN	prep	True	332
4351	Schwarz	1506.9091279296877	1507.4391279296876	Schwarz	NNP	pobj	False	332
4352	the	1507.7591279296876	1507.8491279296877	the	DT	det	True	332
4353	first	1507.8491279296877	1508.0791279296875	first	JJ	nsubj	True	332
4354	being	1508.1391279296877	1508.4291279296876	being	VBG	advcl	True	332
4355	how	1508.9491279296876	1509.0291279296875	how	WRB	advmod	True	333
4356	are	1509.0691279296875	1509.1191279296877	are	VBP	ccomp	True	333
4357	you	1509.1391279296877	1509.2391279296876	you	PRP	nsubj	True	333
4358	qualified	1509.2791279296875	1509.7991279296875	qualified	JJ	acomp	False	333
4359	to	1509.7991279296875	1509.8691279296877	to	TO	aux	True	333
4360	be	1509.8691279296877	1509.9891279296876	be	VB	xcomp	True	333
4361	Naruto's	1509.9891279296876	1510.4091279296877	Naruto	NNP	poss	False	333
4361	Naruto's	1509.9891279296876	1510.4091279296877	's	POS	case	True	333
4362	next	1510.4491279296876	1510.6491279296877	next	JJ	amod	True	333
4363	friend	1510.7091279296876	1511.0791279296875	friend	NN	attr	False	333
4364	You	1511.7191279296876	1511.7891279296875	You	PRP	nsubj	True	334
4365	don't	1511.8091279296875	1511.9391279296876	do	VBP	aux	True	334
4365	don't	1511.8091279296875	1511.9391279296876	n't	RB	neg	True	334
4366	know	1511.9791279296876	1512.1091279296877	know	VB	conj	False	334
4367	the	1512.1491279296877	1512.1991279296876	the	DT	det	True	334
4368	monkey	1512.2591279296876	1512.6991279296876	monkey	NN	dobj	False	334
4369	the	1512.6545279296877	1512.7245279296876	the	DT	det	True	334
4370	pleading	1512.8045279296875	1513.1345279296877	pleading	VBG	amod	False	334
4371	standard	1513.1545279296877	1513.4645279296876	standard	NN	appos	False	334
4372	for	1513.5245279296876	1513.6145279296877	for	IN	prep	True	334
4373	article	1513.6545279296877	1514.1245279296877	article	NN	pobj	False	334
4374	three	1514.0645279296875	1514.2845279296876	three	CD	nummod	True	334
4375	And	1513.9010279296876	1513.9910279296876	And	CC	cc	True	335
4376	then	1513.9710279296876	1514.2910279296875	then	RB	advmod	True	335
4377	a	1514.2910279296875	1514.3410279296872	a	DT	quantmod	True	335
4378	few	1514.4010279296876	1514.5110279296875	few	JJ	amod	True	335
4379	minutes	1514.5510279296875	1514.7710279296875	minutes	NNS	npadvmod	False	335
4380	later	1514.8310279296873	1515.1910279296876	later	RBR	advmod	False	335
4381	Judge	1515.4810279296876	1515.6810279296876	Judge	NNP	compound	False	335
4382	Randy	1515.7410279296876	1516.0310279296875	Randy	NNP	compound	False	335
4383	Smith	1516.0710279296873	1516.5110279296875	Smith	NNP	nsubj	False	335
4384	interrupts	1516.5910279296872	1516.9710279296876	interrupts	VBZ	conj	False	335
4385	Schwarz	1517.0110279296875	1517.4910279296876	Schwarz	NNP	dobj	False	335
4386	to	1517.8210279296873	1517.8910279296877	to	TO	aux	True	335
4387	grill	1517.9110279296876	1518.0610279296875	grill	VB	xcomp	False	335
4388	him	1518.1410279296877	1518.2610279296875	him	PRP	dobj	True	335
4389	about	1518.3410279296872	1518.5410279296875	about	IN	prep	True	335
4390	injury	1518.6010279296872	1519.0510279296875	injury	NN	pobj	False	335
4391	That's	1519.6110279296872	1519.8310279296873	That	WDT	nsubj	True	336
4391	That's	1519.6110279296872	1519.8310279296873	's	VBZ	conj	True	336
4392	the	1519.8710279296872	1519.9110279296876	the	DT	det	True	336
4393	legal	1519.9710279296876	1520.2110279296876	legal	JJ	amod	False	336
4394	term	1520.2510279296876	1520.4710279296876	term	NN	attr	False	336
4395	for	1520.5110279296875	1520.6110279296872	for	IN	prep	True	336
4396	harm	1520.6910279296876	1521.0210279296875	harm	NN	pobj	False	336
4397	or	1521.0410279296875	1521.1810279296876	or	CC	cc	True	336
4398	damage	1521.2210279296876	1521.7710279296875	damage	NN	conj	False	336
4399	Well	1522.3123279296876	1522.4523279296875	Well	UH	intj	True	337
4400	what's	1522.4923279296877	1522.6923279296875	what	WP	attr	True	337
4400	what's	1522.4923279296877	1522.6923279296875	's	VBZ	ROOT	True	337
4401	your	1522.7523279296877	1522.8823279296876	your	PRP$	poss	True	337
4402	injury	1522.9423279296875	1523.4323279296875	injury	NN	nsubj	False	337
4403	There's	1523.9923279296877	1524.2223279296877	There	EX	expl	True	338
4403	There's	1523.9923279296877	1524.2223279296877	's	VBZ	ccomp	True	338
4404	no	1524.3623279296876	1524.5823279296876	no	DT	attr	True	338
4405	there's	1524.8023279296876	1524.9923279296877	there	EX	expl	True	339
4405	there's	1524.8023279296876	1524.9923279296877	's	VBZ	conj	True	339
4406	no	1525.1023279296876	1525.3123279296876	no	DT	det	True	339
4407	way	1525.3523279296876	1525.5623279296876	way	NN	attr	False	339
4408	to	1525.6423279296876	1525.7223279296877	to	TO	aux	True	339
4409	acquire	1525.7223279296877	1526.2723279296877	acquire	VB	relcl	False	339
4410	or	1526.3323279296876	1526.4223279296875	or	CC	cc	True	339
4411	hold	1526.4223279296875	1526.6723279296875	hold	VB	conj	False	339
4412	some	1526.7523279296877	1526.9323279296875	some	DT	det	True	339
4413	money	1527.0123279296877	1527.3823279296876	money	NN	dobj	False	339
4414	which	1527.4823279296877	1527.6823279296875	which	WDT	dobj	True	339
4415	the	1527.7623279296877	1527.8323279296876	the	DT	det	True	339
4416	copyright	1527.8523279296876	1528.5323279296877	copyright	NN	nsubj	False	339
4417	would	1528.6323279296876	1528.7623279296877	would	MD	aux	True	339
